thorax_q1,thorax_q2,thorax_q3,thorax_q4,thorax_ax,thorax_ay,thorax_az,thorax_gx,thorax_gy,thorax_gz,thorax_mx,thorax_my,thorax_mz,thorax_barometer,thorax_linAcc_x,thorax_linAcc_y,thorax_linAcc_z,thorax_altitude,humerus_q1,humerus_q2,humerus_q3,humerus_q4,humerus_ax,humerus_ay,humerus_az,humerus_gx,humerus_gy,humerus_gz,humerus_mx,humerus_my,humerus_mz,humerus_barometer,humerus_linAcc_x,humerus_linAcc_y,humerus_linAcc_z,humerus_altitude,radius_q1,radius_q2,radius_q3,radius_q4,radius_ax,radius_ay,radius_az,radius_gx,radius_gy,radius_gz,radius_mx,radius_my,radius_mz,radius_barometer,radius_linAcc_x,radius_linAcc_y,radius_linAcc_z,radius_altitude,
28.8712796,+0.7943656,-0.5412395,-0.2625473,-0.0843325,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9382755,-0.3206230,+0.0810146,+0.1013748,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9941131,+0.0088691,+0.0030547,-0.1079404,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
28.881282,+0.7944826,-0.5424137,-0.2604217,-0.0822509,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9376655,-0.3213271,+0.0821089,+0.1038767,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9944544,+0.0095887,-0.0010976,-0.1047239,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
28.8912808,+0.7946928,-0.5448020,-0.2560092,-0.0781883,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9364199,-0.3230648,+0.0842618,+0.1079211,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9950104,+0.0106092,-0.0072741,-0.0989385,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
28.9029198,+0.7947844,-0.5460085,-0.2537354,-0.0762282,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9357973,-0.3240797,+0.0851466,+0.1095707,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9952434,+0.0109975,-0.0092786,-0.0963503,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
28.9130339,+0.7949279,-0.5484218,-0.2491511,-0.0724347,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9346177,-0.3263092,+0.0863949,+0.1120178,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9956068,+0.0120648,-0.0132497,-0.0919015,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
28.9230394,+0.7949902,-0.5496003,-0.2468631,-0.0706308,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9340743,-0.3274439,+0.0867929,+0.1129278,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9957545,+0.0123908,-0.0148272,-0.0899970,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
28.9330382,+0.7951627,-0.5517954,-0.2423578,-0.0670887,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9331053,-0.3297375,+0.0871003,+0.1140231,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9960306,+0.0126781,-0.0166881,-0.0865082,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
28.943,+0.7952756,-0.5528281,-0.2400875,-0.0653895,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9326757,-0.3308879,+0.0871295,+0.1141823,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9961575,+0.0126741,-0.0171759,-0.0849385,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
28.952517,+0.7954980,-0.5548093,-0.2356164,-0.0620852,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9317864,-0.3333404,+0.0876340,+0.1139229,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9963663,+0.0123023,-0.0175603,-0.0824292,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
28.9627897,+0.7956106,-0.5557256,-0.2334669,-0.0605482,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9313029,-0.3346412,+0.0883131,+0.1135381,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9964439,+0.0120789,-0.0177369,-0.0814808,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
28.9733878,+0.7957231,-0.5565923,-0.2313825,-0.0590925,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9308319,-0.3359649,+0.0890002,+0.1129534,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9965053,+0.0119308,-0.0181411,-0.0806583,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
28.9833286,+0.7958649,-0.5582761,-0.2274852,-0.0563675,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9300840,-0.3385789,+0.0893117,+0.1110476,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9966304,+0.0120085,-0.0184934,-0.0790042,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
28.9932656,+0.7959438,-0.5590607,-0.2255846,-0.0551023,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9298546,-0.3398537,+0.0885670,+0.1096620,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9967088,+0.0121366,-0.0179579,-0.0781149,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.0025577,+0.7962212,-0.5603310,-0.2219832,-0.0527687,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9296883,-0.3421357,+0.0857592,+0.1061516,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9968662,+0.0121876,-0.0158690,-0.0765339,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.0135693,+0.7963553,-0.5608562,-0.2204092,-0.0517534,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9297267,-0.3430140,+0.0842317,+0.1041866,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9969262,+0.0120293,-0.0147347,-0.0760018,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.0232434,+0.7965620,-0.5618018,-0.2176366,-0.0500217,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9298901,-0.3442561,+0.0822466,+0.1001386,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9969526,+0.0120063,-0.0135604,-0.0758780,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.0336571,+0.7966046,-0.5622544,-0.2164847,-0.0492498,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9300086,-0.3446108,+0.0819021,+0.0980788,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9969197,+0.0124044,-0.0137824,-0.0762058,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.0436151,+0.7966852,-0.5626255,-0.2153867,-0.0485171,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9300944,-0.3449552,+0.0818298,+0.0960946,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9968687,+0.0129841,-0.0145742,-0.0766278,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.0527894,+0.7970116,-0.5631649,-0.2130955,-0.0469912,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9301649,-0.3457976,+0.0818973,+0.0922497,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9967328,+0.0144702,-0.0177209,-0.0774618,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.064062,+0.7972580,-0.5633007,-0.2119819,-0.0462139,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9301419,-0.3463888,+0.0817368,+0.0903881,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9966546,+0.0150869,-0.0199088,-0.0778177,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.0740277,+0.7978584,-0.5634135,-0.2097572,-0.0445991,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9300268,-0.3479030,+0.0804730,+0.0868196,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9965131,+0.0155621,-0.0243240,-0.0782804,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.0839975,+0.7981248,-0.5634927,-0.2086835,-0.0438613,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9300222,-0.3486600,+0.0792709,+0.0849186,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9964495,+0.0154411,-0.0263237,-0.0784670,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.0940271,+0.7985414,-0.5637024,-0.2067956,-0.0425074,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9302641,-0.3498964,+0.0755621,+0.0804463,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9963408,+0.0149980,-0.0297280,-0.0787180,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.1028321,+0.7987609,-0.5637463,-0.2059410,-0.0419468,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9305634,-0.3501946,+0.0730150,+0.0780023,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9963113,+0.0145858,-0.0308009,-0.0787545,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.114233,+0.7990976,-0.5638704,-0.2044540,-0.0411326,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9312163,-0.3507392,+0.0665207,+0.0734376,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9963223,+0.0132589,-0.0312581,-0.0786700,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.1240967,+0.7992355,-0.5639350,-0.2037954,-0.0408332,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9314090,-0.3513740,+0.0624653,+0.0714959,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9963535,+0.0122707,-0.0309320,-0.0785646,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.1343362,+0.7993266,-0.5640741,-0.2030835,-0.0406750,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9314432,-0.3523998,+0.0578555,+0.0698620,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9963952,+0.0110558,-0.0305467,-0.0783659,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.1442285,+0.7993560,-0.5644594,-0.2019378,-0.0404560,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9312985,-0.3549089,+0.0477129,+0.0666811,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9964813,+0.0082760,-0.0303446,-0.0776903,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.1542582,+0.7993041,-0.5647023,-0.2014513,-0.0405159,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9312574,-0.3558885,+0.0428635,+0.0653136,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9965141,+0.0069001,-0.0308880,-0.0771885,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.1642379,+0.7992484,-0.5650941,-0.2005047,-0.0408455,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9315472,-0.3564130,+0.0347520,+0.0631026,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9965550,+0.0047725,-0.0318834,-0.0764124,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.1743755,+0.7991652,-0.5653312,-0.2001139,-0.0411090,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9318405,-0.3560631,+0.0318087,+0.0622932,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9965848,+0.0039960,-0.0323088,-0.0758871,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.1843059,+0.7989672,-0.5657657,-0.1995702,-0.0416228,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9322507,-0.3554244,+0.0279174,+0.0616660,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9966331,+0.0031470,-0.0332524,-0.0748791,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.1948064,+0.7988983,-0.5659624,-0.1992372,-0.0418640,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9322703,-0.3554803,+0.0263124,+0.0617539,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9966457,+0.0030621,-0.0340204,-0.0743675,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.205056,+0.7988280,-0.5661846,-0.1988478,-0.0420525,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9322446,-0.3556225,+0.0247454,+0.0619712,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9966444,+0.0031576,-0.0352789,-0.0737934,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.2150067,+0.7987032,-0.5666917,-0.1978205,-0.0424363,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9320467,-0.3561963,+0.0213963,+0.0628916,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9965773,+0.0040701,-0.0394980,-0.0725043,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.2250074,+0.7987030,-0.5668741,-0.1972605,-0.0426090,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9318410,-0.3566855,+0.0197867,+0.0636903,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9965215,+0.0048103,-0.0420919,-0.0717635,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.2349245,+0.7987543,-0.5671679,-0.1961464,-0.0428825,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9314132,-0.3575657,+0.0168891,+0.0658095,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9963901,+0.0066206,-0.0474497,-0.0700823,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.2448261,+0.7987680,-0.5673082,-0.1956346,-0.0431058,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9313411,-0.3576306,+0.0156169,+0.0667838,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9963298,+0.0074371,-0.0496066,-0.0693601,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.254917,+0.7986319,-0.5676664,-0.1949912,-0.0438222,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9314129,-0.3572653,+0.0125374,+0.0683697,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9961848,+0.0086261,-0.0537832,-0.0681832,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.2643052,+0.7985275,-0.5678024,-0.1949250,-0.0442543,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9314968,-0.3569755,+0.0106736,+0.0690526,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9960516,+0.0092776,-0.0566676,-0.0677049,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.2752418,+0.7982689,-0.5680607,-0.1949832,-0.0453364,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9316359,-0.3564703,+0.0072958,+0.0702161,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9956684,+0.0112661,-0.0638280,-0.0666598,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.2852549,+0.7981054,-0.5682322,-0.1950219,-0.0458961,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9316828,-0.3562471,+0.0061643,+0.0708316,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9955128,+0.0122288,-0.0666584,-0.0660412,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.2943631,+0.7979561,-0.5683825,-0.1950724,-0.0464112,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9317206,-0.3560269,+0.0053448,+0.0715059,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9953761,+0.0132209,-0.0690678,-0.0654318,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.3055134,+0.7975339,-0.5688977,-0.1950115,-0.0475964,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9318465,-0.3553974,+0.0036213,+0.0730858,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9950128,+0.0156221,-0.0746389,-0.0642995,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.3156412,+0.7973166,-0.5691858,-0.1949159,-0.0481839,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9319242,-0.3550302,+0.0023494,+0.0739287,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9948220,+0.0168622,-0.0773462,-0.0637373,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.3252321,+0.7968925,-0.5697935,-0.1945453,-0.0494959,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9319789,-0.3545673,-0.0009699,+0.0754747,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9945691,+0.0185070,-0.0809859,-0.0626979,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.3357691,+0.7966301,-0.5701679,-0.1943694,-0.0500965,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9320117,-0.3542955,-0.0028754,+0.0762939,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9944900,+0.0189394,-0.0821554,-0.0623012,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.345804,+0.7961317,-0.5709347,-0.1938823,-0.0511604,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9321273,-0.3535671,-0.0066347,+0.0780065,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9943432,+0.0193892,-0.0841517,-0.0618397,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.3560031,+0.7958393,-0.5714080,-0.1935553,-0.0516630,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9322330,-0.3530593,-0.0083899,+0.0788688,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9942598,+0.0195368,-0.0851217,-0.0618064,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.3658347,+0.7952726,-0.5724376,-0.1925865,-0.0526035,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9324812,-0.3519543,-0.0112488,+0.0805004,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9941483,+0.0195397,-0.0863401,-0.0619103,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.3758371,+0.7949457,-0.5730590,-0.1919707,-0.0530277,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9326893,-0.3511981,-0.0124340,+0.0812157,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9940910,+0.0194284,-0.0869117,-0.0620644,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.3904184,+0.7946076,-0.5736998,-0.1913452,-0.0534270,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9329636,-0.3502896,-0.0135395,+0.0818096,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9940499,+0.0191554,-0.0872494,-0.0623321,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.3956244,+0.7939845,-0.5749441,-0.1900437,-0.0539549,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9335393,-0.3484550,-0.0156525,+0.0826943,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9941182,+0.0180504,-0.0861975,-0.0630348,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.4056139,+0.7936034,-0.5756721,-0.1893620,-0.0541958,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9337843,-0.3476849,-0.0165576,+0.0829929,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9941843,+0.0173290,-0.0851988,-0.0635502,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.4161194,+0.7928314,-0.5772138,-0.1877679,-0.0546431,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9341088,-0.3465567,-0.0180370,+0.0837491,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9943435,+0.0154868,-0.0827672,-0.0647361,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.4265267,+0.7925073,-0.5780016,-0.1867293,-0.0545750,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9342090,-0.3461463,-0.0186541,+0.0841922,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9944248,+0.0142962,-0.0815106,-0.0653525,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.4364034,+0.7920785,-0.5794712,-0.1840910,-0.0541778,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9344060,-0.3454003,-0.0198982,+0.0847824,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9945651,+0.0117963,-0.0791579,-0.0665966,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.4455959,+0.7917436,-0.5803386,-0.1828201,-0.0540930,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9345290,-0.3449764,-0.0206172,+0.0849801,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9946518,+0.0106295,-0.0776977,-0.0672144,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.4561396,+0.7913712,-0.5812370,-0.1815932,-0.0540299,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9346461,-0.3445659,-0.0213627,+0.0851747,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9947429,+0.0094094,-0.0761176,-0.0678535,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.466147,+0.7906395,-0.5830473,-0.1790416,-0.0537514,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9348724,-0.3437983,-0.0228041,+0.0854186,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9948557,+0.0073965,-0.0736824,-0.0691251,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.4765518,+0.7901942,-0.5840707,-0.1777030,-0.0536306,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9349394,-0.3435428,-0.0234177,+0.0855476,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9948627,+0.0067670,-0.0730326,-0.0697756,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.4893538,+0.7892026,-0.5862771,-0.1749009,-0.0533692,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9350350,-0.3430924,-0.0243586,+0.0860450,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9948828,+0.0058390,-0.0714850,-0.0711616,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.4954271,+0.7886851,-0.5874532,-0.1733318,-0.0532025,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9350941,-0.3427983,-0.0249102,+0.0864174,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9948920,+0.0054756,-0.0706461,-0.0718970,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.506735,+0.7876788,-0.5898636,-0.1698793,-0.0525747,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9351956,-0.3422185,-0.0267282,+0.0870709,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9948627,+0.0047371,-0.0696532,-0.0733081,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.5163543,+0.7871596,-0.5911261,-0.1680029,-0.0521968,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9352146,-0.3420211,-0.0278068,+0.0873035,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9948529,+0.0042885,-0.0690137,-0.0740698,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
29.5270062,+0.7860096,-0.5936974,-0.1645442,-0.0513560,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9352486,-0.3416003,-0.0297419,+0.0879482,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9948211,+0.0033569,-0.0677278,-0.0757135,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
